stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1275,1275,"Pioneer Boulevard and Foster Road- S/E C",,33.909527,-118.082282,,,0,,0
1277,1277,"Hindu Temple (15311 Pioneer Boulevard)",,33.892307,-118.082644,,,0,,0
1278,1278,"Pioneer Boulevard and Lindale- S/E Corne",,33.900043,-118.082432,,,0,,0
1279,1279,"Pioneer Boulevard and Lindale-S/W Corner",,33.900132,-118.082724,,,0,,0
1280,1280,"Pioneer Boulevard and Los Nietos Road- S",,33.961512,-118.083461,,,0,,0
1281,1281,"Pioneer Boulevard and Mapledale Street- ",,33.898705,-118.08242,,,0,,0
1282,1282,"Pioneer Boulevard and Mapledale Street- ",,33.898239,-118.082673,,,0,,0
1283,1283,"Pioneer Boulevard at Neighborhood Center",,33.958343,-118.085158,,,0,,0
1284,1284,"Pioneer Boulevard and Orange Street- S/E",,33.905088,-118.082498,,,0,,0
1285,1285,"Pioneer Boulevard and Slauson Avenue- S/",,33.966715,-118.082233,,,0,,0
1286,1286,"Pioneer Boulevard and Slauson Avenue- S/",,33.966704,-118.082575,,,0,,0
1288,1288,"Pioneer Boulevard at Artesia Boulevard O",,33.868873,-118.082429,,,0,,0
1289,1289,"Pioneer Boulevard at Little Lake Park",,33.933291,-118.081689,,,0,,0
1290,1290,"Pioneer Boulevard opposite 163rd Street",,33.883148,-118.082538,,,0,,0
1291,1291,"Pioneer Boulevard opposite Bluejay Lane",,33.959487,-118.084692,,,0,,0
1292,1292,"Pioneer Boulevard opposite Cheshire Stre",,33.890168,-118.082615,,,0,,0
1293,1293,"Pioneer Boulevard opposite Los Nietos Ro",,33.961579,-118.083747,,,0,,0
1294,1294,"Pioneer/Alondra",,33.887887,-118.082296,,,0,,0
1295,1295,"Pioneer/Florence",,33.934994,-118.081965,,,0,,0
1296,1296,"Pioneer/Rosecrans",,33.90299,-118.082469,,,0,,0
1297,1297,"Pioneer/Rosecrans",,33.901557,-118.08275,,,0,,0
1298,1298,"Ramona Boulevard and Lexington Avenue",,34.071878,-118.03974,,,0,,0
1299,1299,"Ramona Boulevard and Lexington Avenue",,34.072073,-118.040078,,,0,,0
1300,1300,"Ramona Boulevard and Santa Anita Avenue",,34.071863,-118.041412,,,0,,0
1301,1301,"Ramona Boulevard and Tyler Avenue",,34.071961,-118.035637,,,0,,0
1302,1302,"Ramona Boulevard and Tyler Avenue",,34.072122,-118.036373,,,0,,0
1303,1303,"Ramona Boulevard and Valley Boulevard",,34.072256,-118.033126,,,0,,0
1304,1304,"Ramona Boulevard and Valley Boulevard",,34.072397,-118.033386,,,0,,0
1306,1306,"Rosecrans and Pioneer",,33.90231,-118.083158,,,0,,0
1307,1307,"Rosecrans and Pioneer",,33.902069,-118.082131,,,0,,0
1308,1308,"Rosecrans Avenue and Adelfa Drive N/E Co",,33.898983,-118.004863,,,0,,0
1309,1309,"Rosecrans Avenue and Adelfa Drive S/W Co",,33.898703,-118.005421,,,0,,0
1310,1310,"Rosecrans Avenue and Ardis Avenue - S/E ",,33.902985,-118.128898,,,0,,0
1311,1311,"Rosecrans Avenue and Bellflower Boulevar",,33.901855,-118.124929,,,0,,0
1312,1312,"Rosecrans Avenue and Biola Avenue N/E Co",,33.900588,-118.01897,,,0,,0
1313,1313,"Rosecrans Avenue and Biola Avenue S/W Co",,33.900616,-118.019597,,,0,,0
1314,1314,"Rosecrans Avenue opposite S Bloomfield A",,33.902433,-118.064813,,,0,,0
1315,1315,"Rosecrans Avenue and Bloomfield Avenue S",,33.902188,-118.064446,,,0,,0
