stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
3088,3088,"Garfield/Olympic",,34.011828,-118.130868,,,0,,0
3089,3089,"Garfield/GlendonWay",,34.074402,-118.122894,,,0,,0
3090,3090,"Garfield/Ferguson",,34.008103,-118.131531,,,0,,0
3091,3091,"Garfield/Norwood",,34.076622,-118.122898,,,0,,0
3092,3092,"Garfield/Flotilla",,34.005455,-118.131422,,,0,,0
3093,3093,"Garfield/Valley BL",,34.078327,-118.122944,,,0,,0
3094,3094,"Garfield/Washington",,34.000741,-118.132822,,,0,,0
3095,3095,"Garfield/Shorb",,34.080949,-118.122965,,,0,,0
3096,3096,"Garfield/Malt",,33.996888,-118.134744,,,0,,0
3097,3097,"Garfield/San Marino",,34.083135,-118.122988,,,0,,0
3098,3098,"Garfield/Yates",,33.993532,-118.134821,,,0,,0
3099,3099,"Garfield/Los Higos",,34.085888,-118.122874,,,0,,0
4000,4000,"Beverly / Norwalk",,33.997969,-118.054664,,,0,,0
4001,4001,"Beaudry / 5th",,34.054423,-118.258446,,,0,,0
4003,4003,"4th/Figueroa",,34.053631,-118.25623,,,0,,0
4004,4004,"Beverly/Carley",,34.000724,-118.058247,,,0,,0
4005,4005,"6th/Flower",,34.050118,-118.257127,,,0,,0
4007,4007,"Olive/5th",,34.049235,-118.253094,,,0,,0
4008,4008,"Beverly/Abbeywood",,34.006168,-118.066609,,,0,,0
4009,4009,"4th/Broadway",,34.049236,-118.249119,,,0,,0
4010,4010,"Beverly/Sandoval",,34.0082,-118.073029,,,0,,0
40100,40100,"4th/Mott",,34.038872,-118.207813,,,0,,0
40101,40101,"Beverly/Montebello",,34.016966,-118.105484,,,0,,0
40102,40102,"4th/Soto",,34.040585,-118.211512,,,0,,0
40103,40103,"Beverly/6th",,34.016739,-118.104063,,,0,,0
40104,40104,"4th/Chicago",,34.041744,-118.21407,,,0,,0
40105,40105,"Beverly/4th",,34.016121,-118.101167,,,0,,0
40106,40106,"4th/Cummings",,34.043024,-118.216987,,,0,,0
40107,40107,"Beverly/2nd",,34.015827,-118.099844,,,0,,0
40108,40108,"4th/Boyle",,34.043133,-118.219196,,,0,,0
40109,40109,"Beverly/Poplar",,34.01524,-118.097096,,,0,,0
4011,4011,"4th/Main",,34.04824,-118.247416,,,0,,0
40110,40110,"4th/Gless",,34.043006,-118.222532,,,0,,0
40111,40111,"Beverly/Bradley",,34.014859,-118.0952,,,0,,0
40112,40112,"4th/Anderson",,34.042281,-118.22524,,,0,,0
40113,40113,"Beverly/Pine",,34.01286,-118.088533,,,0,,0
40114,40114,"4th/Merrick",,34.042992,-118.23399,,,0,,0
40115,40115,"Beverly/Paramount",,34.011931,-118.085489,,,0,,0
40116,40116,"4th/Hewitt",,34.044506,-118.2366,,,0,,0
40117,40117,"Beverly/Acacia",,34.011225,-118.083327,,,0,,0
40118,40118,"3rd/Alameda",,34.045242,-118.237482,,,0,,0
40119,40119,"Beverly/Rosemead",,34.010638,-118.081444,,,0,,0
4012,4012,"Beverly/Durfee",,34.009326,-118.07664,,,0,,0
40120,40120,"3rd/Central",,34.046081,-118.23939,,,0,,0
40121,40121,"Beverly/Durfee",,34.009063,-118.076581,,,0,,0
40122,40122,"3rd/San Pedro",,34.047492,-118.242784,,,0,,0
40123,40123,"Beverly/Sandoval",,34.008105,-118.07357,,,0,,0
40124,40124,"3rd/Los Angeles",,34.048432,-118.244491,,,0,,0
40125,40125,"Beverly/Abbeywood",,34.006148,-118.067043,,,0,,0
40126,40126,"3rd/Spring",,34.050188,-118.246821,,,0,,0
40127,40127,"Beverly/Pioneer",,34.0035076666,-118.0627239521,,,0,,0
40128,40128,"Hill/3rd",,34.051398,-118.249551,,,0,,0
40129,40129,"Beverly/Alder",,34.001941,-118.060393,,,0,,0
4013,4013,"4th/Los Angeles",,34.047409,-118.246402,,,0,,0
40130,40130,"Hill/5th",,34.049412,-118.251403,,,0,,0
40131,40131,"Beverly/Carley",,34.000501,-118.058297,,,0,,0
40132,40132,"5th/Grand",,34.050465,-118.254237,,,0,,0
40134,40134,"5th/Flower",,34.05139,-118.255684,,,0,,0
4014,4014,"Beverly/Rosemead",,34.010515,-118.08042,,,0,,0
4015,4015,"4th/Wall",,34.046465,-118.244924,,,0,,0
4016,4016,"Beverly/Acacia",,34.011267,-118.082851,,,0,,0
4017,4017,"4th/San Pedro",,34.045597,-118.242716,,,0,,0
4018,4018,"Beverly/Paramount",,34.012086,-118.085457,,,0,,0
4019,4019,"4th/Towne",,34.044462,-118.240924,,,0,,0
4020,4020,"Beverly/Pine",,34.013019,-118.08841,,,0,,0
4021,4021,"4th/Alameda",,34.043221,-118.237761,,,0,,0
4023,4023,"4th/Merrick",,34.043216,-118.234678,,,0,,0
4024,4024,"Beverly/Poplar",,34.015454,-118.097285,,,0,,0
4025,4025,"4th/Anderson",,34.0421063531,-118.2255236908,,,0,,0
4026,4026,"Beverly/2nd",,34.015911,-118.099617,,,0,,0
4027,4027,"4th/Gless",,34.0428728957,-118.2229567055,,,0,,0
4028,4028,"Beverly/4th",,34.016244,-118.101099,,,0,,0
4029,4029,"4th/Boyle",,34.043035,-118.219219,,,0,,0
4030,4030,"Beverly/6th",,34.016804,-118.103733,,,0,,0
4031,4031,"4th/Chummings",,34.0429028998,-118.2169159276,,,0,,0
4032,4032,"Beverly / Montebello",,34.017436,-118.106361,,,0,,0
4033,4033,"4th/Chicago",,34.041802,-118.214507,,,0,,0
4034,4034,"Beverly/Howard",,34.018091,-118.109775,,,0,,0
4035,4035,"4th/Soto",,34.040666,-118.212183,,,0,,0
4036,4036,"Beverly/Taylor",,34.018571,-118.112072,,,0,,0
4037,4037,"4th/Mott",,34.038985,-118.208233,,,0,,0
4038,4038,"Beverly/Maple",,34.018999,-118.114176,,,0,,0
4039,4039,"4th/Evergreen",,34.037124,-118.204092,,,0,,0
4040,4040,"Beverly/Civic Center",,34.019426,-118.116212,,,0,,0
4041,4041,"4th/Fresno",,34.035704,-118.2009,,,0,,0
4042,4042,"Beverly/20th",,34.020357,-118.120511,,,0,,0
4043,4043,"4th/Concord",,34.034721,-118.198696,,,0,,0
4044,4044,"Beverly/Wilcox",,34.02113,-118.124104,,,0,,0
4045,4045,"4th/Lorena",,34.033796,-118.196762,,,0,,0
4046,4046,"Beverly/Via Val Verde",,34.021521,-118.126643,,,0,,0
4047,4047,"3rd/Indiana",,34.033135,-118.193157,,,0,,0
4048,4048,"Beverly/Concourse",,34.021252088,-118.1283762479,,,0,,0
4049,4049,"3rd/Rowan",,34.033247,-118.187607,,,0,,0
4050,4050,"Beverly/Hay",,34.020999,-118.130043,,,0,,0
4051,4051,"3rd/Gage",,34.033276,-118.185129,,,0,,0
4052,4052,"Beverly/Garfield",,34.022236,-118.133487,,,0,,0
4053,4053,"3rd/Downey Rd",,34.033273,-118.179725,,,0,,0
4054,4054,"Beverly/San Clemente",,34.023506,-118.135833,,,0,,0
4055,4055,"3rd/Eastern",,34.033255,-118.173308,,,0,,0
4056,4056,"Beverly/Findlay",,34.023899,-118.137652,,,0,,0
4057,4057,"3rd/Ford",,34.033233,-118.169553,,,0,,0
4058,4058,"Beverly/Bradshaw",,34.025062,-118.141614,,,0,,0
4059,4059,"3rd/McDonnell",,34.033247,-118.166337,,,0,,0
4060,4060,"Beverly/Gerhart",,34.02695,-118.144666,,,0,,0
4061,4061,"3rd/Mednik",,34.033358,-118.161332,,,0,,0
4062,4062,"Beverly/Sadler",,34.028614,-118.147461,,,0,,0
4063,4063,"3rd/La Verne",,34.033353,-118.158196,,,0,,0
4064,4064,"Beverly/Margaret",,34.029575,-118.149062,,,0,,0
4065,4065,"Beverly/Woods",,34.033044,-118.155262,,,0,,0
4066,4066,"Beverly/Hillview",,34.030925,-118.151351,,,0,,0
4067,4067,"Beverly/Atlantic",,34.032251,-118.153938,,,0,,0
4068,4068,"Beverly/Atlantic",,34.032026,-118.153227,,,0,,0
4069,4069,"Beverly/Hillview",,34.030826,-118.151501,,,0,,0
4070,4070,"3rd/LaVern",,34.033524,-118.159142,,,0,,0
4071,4071,"Beverly/Margaret",,34.029763,-118.149763,,,0,,0
4072,4072,"3rd/Mednik",,34.033464,-118.162413,,,0,,0
4073,4073,"Beverly/Sadler",,34.028269,-118.147294,,,0,,0
4074,4074,"3rd/McDonnell",,34.033422,-118.167273,,,0,,0
4075,4075,"Beverly/Gerhart",,34.026525,-118.144398,,,0,,0
4076,4076,"3rd/Ford",,34.033403,-118.169547,,,0,,0
4077,4077,"Beverly/Bradshaw",,34.024667,-118.141249,,,0,,0
4078,4078,"3rd/Eastern",,34.033459,-118.174244,,,0,,0
4079,4079,"Beverly/Findlay",,34.023794,-118.138056,,,0,,0
4080,4080,"3rd/Marianna",,34.033457,-118.175915,,,0,,0
4081,4081,"Beverly/Garfield",,34.021757,-118.133128,,,0,,0
4082,4082,"3rd/Sunol",,34.033484,-118.17851,,,0,,0
4083,4083,"Beverly/Hay",,34.020806,-118.130726,,,0,,0
4084,4084,"3rd/Gage",,34.033447,-118.184933,,,0,,0
4085,4085,"Beverly/Concourse",,34.020948,-118.128735,,,0,,0
4086,4086,"3rd/Rowan",,34.033419,-118.186733,,,0,,0
4087,4087,"Beverly/Via Val Verde",,34.021344,-118.126158,,,0,,0
4088,4088,"3rd/Ditman",,34.033404,-118.188998,,,0,,0
4089,4089,"Beverly/Wilcox",,34.020527,-118.122202,,,0,,0
4090,4090,"3rd/Indiana",,34.033364,-118.191012,,,0,,0
4091,4091,"Beverly/20th",,34.020046,-118.119894,,,0,,0
4092,4092,"4th/Lorena",,34.033924,-118.196577,,,0,,0
4093,4093,"Beverly/Civic Center",,34.019414,-118.116744,,,0,,0
4094,4094,"4th/Concord",,34.034735,-118.19847,,,0,,0
4095,4095,"Beverly/Maple",,34.018662,-118.113477,,,0,,0
4096,4096,"4th/Fresno",,34.035639,-118.20056,,,0,,0
4097,4097,"Beverly/Taylor",,34.018399,-118.112106,,,0,,0
4098,4098,"4th/Evergreen",,34.037242,-118.204099,,,0,,0
4099,4099,"Beverly/10th",,34.0178,-118.109289,,,0,,0
5001,5001,"Beaudry/5th St Ln 50",,34.053825,-118.259014,,,0,,0
5002,5002,"Rosecrans/Jalon",,33.898806,-118.007488,,,0,,0
5004,5004,"La Mirada/Rosecrans",,33.899073,-118.010997,,,0,,0
5005,5005,"4th St/Figueroa",,34.0536,-118.256221,,,0,,0
5006,5006,"La Mirada/Alicante",,33.902466,-118.011709,,,0,,0
5007,5007,"6th St/Flower",,34.0501,-118.257102,,,0,,0
5008,5008,"La Mirada/Civic Center",,33.905548,-118.011653,,,0,,0
5009,5009,"6th St/Hill",,34.047705,-118.253804,,,0,,0
5010,5010,"La Mirada/Foster",,33.908669,-118.011668,,,0,,0
50100,50100,"Washington/Passons",,33.979313,-118.089795,,,0,,0
50101,50101,"Washington/Garfield",,34.000342,-118.13358,,,0,,0
50102,50102,"Washington/Loch Alene",,33.981524,-118.093851,,,0,,0
50103,50103,"Washington/Vail",,33.997998,-118.126616,,,0,,0
50104,50104,"Washington/Rosemead",,33.983506,-118.097469,,,0,,0
50105,50105,"Washington/Maple",,33.996646,-118.123277,,,0,,0
50106,50106,"Washington/Crossway",,33.985107,-118.10056,,,0,,0
50107,50107,"Washington/Greenwood",,33.995202,-118.119729,,,0,,0
50108,50108,"Washington/Phaeton",,33.98609,-118.102309,,,0,,0
50109,50109,"Washington/Montebello",,33.993901,-118.116571,,,0,,0
5011,5011,"Hill/7th St",,34.045598,-118.254615,,,0,,0
50110,50110,"Washington/Pramount",,33.987517,-118.104794,,,0,,0
50111,50111,"Washington/Bluff",,33.991935,-118.111917,,,0,,0
50112,50112,"Washington/4th St",,33.99264,-118.112951,,,0,,0
50113,50113,"Washington/Paramount",,33.987651,-118.105485,,,0,,0
50114,50114,"Washington/Montebello",,33.994112,-118.116495,,,0,,0
50115,50115,"Washington/Crossway",,33.984648,-118.100005,,,0,,0
50116,50116,"Washington/Greenwood",,33.995296,-118.119412,,,0,,0
50117,50117,"Washington/Rosemead",,33.983651,-118.09816,,,0,,0
50118,50118,"Washington/Maple",,33.996777,-118.123127,,,0,,0
50119,50119,"Washington/Loch Alene",,33.981444,-118.09404,,,0,,0
5012,5012,"La Mirada/Tacuba",,33.914164,-118.011752,,,0,,0
50120,50120,"Washington/Vail",,33.998468,-118.127199,,,0,,0
50121,50121,"Washington/Passons",,33.979617,-118.090698,,,0,,0
50122,50122,"Washington/Garfield",,34.000538,-118.133176,,,0,,0
50123,50123,"Washington/Pico Vista",,33.97703,-118.085969,,,0,,0
50124,50124,"Washington/Gayhart",,34.000024,-118.135945,,,0,,0
50125,50125,"Washington/Pioneer",,33.973648,-118.079363,,,0,,0
50126,50126,"Washington/Saybrook",,33.998286,-118.138731,,,0,,0
50127,50127,"Washington/MillerGrove",,33.972978,-118.076393,,,0,,0
50128,50128,"Washington/Telegraph",,33.995665,-118.142683,,,0,,0
50129,50129,"Washington/Norwalk",,33.9722790776,-118.0731489067,,,0,,0
5013,5013,"Hill/8th St",,34.044266,-118.255982,,,0,,0
50130,50130,"Washington/Leo",,33.997782,-118.151979,,,0,,0
50131,50131,"Washington/Broadway SF SP E",,33.971211,-118.068572,,,0,,0
50132,50132,"Washington/Commerce",,33.999009,-118.155639,,,0,,0
50133,50133,"Washington/Allport",,33.970188,-118.063889,,,0,,0
50134,50134,"Washington/Eastern",,34.000313,-118.159542,,,0,,0
50135,50135,"Washington/Sorensen",,33.969383,-118.060348,,,0,,0
50136,50136,"Washington/O Neill",,34.001467,-118.162938,,,0,,0
50137,50137,"Washington/Appledale",,33.968481,-118.056372,,,0,,0
50138,50138,"Washington/Atlantic",,34.003163,-118.167975,,,0,,0
50139,50139,"Washington/Rivera",,33.96767,-118.052835,,,0,,0
5014,5014,"La Mirada/Imperial",,33.917726,-118.011767,,,0,,0
50140,50140,"Washington/Ransom",,34.004139,-118.170923,,,0,,0
50141,50141,"Washington/Lambert",,33.967384,-118.047615,,,0,,0
50142,50142,"Washington/Ayers",,34.00582,-118.175859,,,0,,0
50143,50143,"Washington/Putman",,33.96793,-118.044413,,,0,,0
50144,50144,"Washington/Arrowmill",,34.006973,-118.179234,,,0,,0
50145,50145,"Pickering/Washington",,33.969104,-118.042032,,,0,,0
50146,50146,"Washington/Oak",,34.009087,-118.185501,,,0,,0
50147,50147,"Pickering/Walnut",,33.971537,-118.041983,,,0,,0
50148,50148,"Washington/Indiana",,34.011216,-118.191562,,,0,,0
50149,50149,"Pickering/Mar Vista",,33.973524,-118.041996,,,0,,0
5015,5015,"Hill/9th St",,34.042664,-118.257505,,,0,,0
50150,50150,"Washington/Grande Vista",,34.013879,-118.207245,,,0,,0
50151,50151,"Pickering/Penn",,33.975606,-118.042008,,,0,,0
50152,50152,"Grande Vista/Lorena",,34.016619,-118.208914,,,0,,0
50153,50153,"Pickering/Philidelphia",,33.97884,-118.041986,,,0,,0
50154,50154,"Olympic/Grande Vista",,34.020307,-118.210676,,,0,,0
50156,50156,"Olympic/Dacotah",,34.020979,-118.212056,,,0,,0
50158,50158,"Olympic/Camulos",,34.022457,-118.215395,,,0,,0
5016,5016,"La Mirada/Granada",,33.922277,-118.011808,,,0,,0
50160,50160,"Olympic/Orme",,34.023382,-118.217507,,,0,,0
50162,50162,"Soto/Olympic",,34.023885,-118.219974,,,0,,0
50164,50164,"Soto/Rio Vista",,34.021292,-118.220282,,,0,,0
50166,50166,"Soto/Washington",,34.017457,-118.22026,,,0,,0
50168,50168,"Washington/Railroad Bridge",,34.0175,-118.224337,,,0,,0
5017,5017,"Hill/Olympic",,34.041326,-118.258839,,,0,,0
50170,50170,"Washington/Santa Fe Bridge",,34.019078,-118.230801,,,0,,0
50172,50172,"Washington/Alameda/RR",,34.019078,-118.233045,,,0,,0
50173,50173,"Painter/Whitier",,33.963006,-118.03329,,,0,,0
50174,50174,"Washington/Alameda",,34.020157,-118.239904,,,0,,0
50175,50175,"Painter/Cullen",,33.961048,-118.035201,,,0,,0
50176,50176,"Washington/Long Beach",,34.020586,-118.242533,,,0,,0
50177,50177,"Painter/Lambert",,33.957982,-118.038275,,,0,,0
50178,50178,"Washington/Hooper",,34.021977,-118.245777,,,0,,0
50179,50179,"Painter/Oval",,33.955646,-118.040606,,,0,,0
5018,5018,"La Mirada/Leffingwell",,33.927301,-118.011694,,,0,,0
50180,50180,"Washington/Naomi",,34.023076,-118.247774,,,0,,0
50181,50181,"Mulberry/Painter",,33.953125,-118.042516,,,0,,0
50182,50182,"Washington/Central",,34.024843,-118.250965,,,0,,0
50183,50183,"Mulberry/Greening",,33.950895,-118.039155,,,0,,0
50184,50184,"Washington/Griffith",,34.026221,-118.253962,,,0,,0
50185,50185,"Mulberry/Maryknoll",,33.949494,-118.037094,,,0,,0
50186,50186,"Washington/San Pedro",,34.027959,-118.257737,,,0,,0
50187,50187,"Mulberry/Calmada",,33.94841,-118.035519,,,0,,0
50188,50188,"Washington/Trinity",,34.028735,-118.259437,,,0,,0
50189,50189,"Mulberry/Gunn",,33.94546,-118.031154,,,0,,0
5019,5019,"Hill/11th St",,34.040075,-118.260011,,,0,,0
50190,50190,"Washington/Maple",,34.029784,-118.261635,,,0,,0
50191,50191,"Mulberry/Mills",,33.943049,-118.028063,,,0,,0
50192,50192,"Washington / Broadway LA W",,34.030066,-118.264474,,,0,,0
50193,50193,"Mulberry/Ruoff",,33.94024,-118.024443,,,0,,0
50194,50194,"Hill/Washington",,34.032418,-118.266356,,,0,,0
50195,50195,"Mulberry/Colima",,33.935292,-118.017157,,,0,,0
50196,50196,"Hil/Venice",,34.034907,-118.264248,,,0,,0
50197,50197,"La Mirada/Mulberry",,33.934852,-118.01187,,,0,,0
50198,50198,"Hill/Pico",,34.037404,-118.262239,,,0,,0
50199,50199,"La Mirada/Hornell",,33.930679,-118.011879,,,0,,0
5020,5020,"La Mirada/Hornell",,33.930837,-118.011708,,,0,,0
50200,50200,"Hill/12th St",,34.038794,-118.261026,,,0,,0
50201,50201,"La Mirada/Leffingwell",,33.926325,-118.012079,,,0,,0
50202,50202,"Hill/11th St",,34.039682,-118.260135,,,0,,0
50203,50203,"La Mirada/Granada",,33.922609,-118.01205,,,0,,0
50204,50204,"Hill/Olympic",,34.041353,-118.258596,,,0,,0
50205,50205,"La Mirada/Imperial",,33.916607,-118.011995,,,0,,0
50206,50206,"Hill/9th St",,34.043142,-118.256943,,,0,,0
50207,50207,"La Mirada/Tacuba",,33.914446,-118.011977,,,0,,0
50208,50208,"Hill/8th St",,34.044395,-118.255842,,,0,,0
50209,50209,"La Mirada/Foster Road",,33.90903,-118.011933,,,0,,0
5021,5021,"Hill/12th St",,34.038489,-118.261428,,,0,,0
50210,50210,"Hill/7th St",,34.0454418947,-118.2547623203,,,0,,0
50211,50211,"La Mirada/Civic Center",,33.905287,-118.01194,,,0,,0
50212,50212,"5th St/Hill",,34.049001,-118.252027,,,0,,0
50213,50213,"La Mirada/Alicante",,33.90278,-118.011935,,,0,,0
50215,50215,"La Mirada/Rosecrans",,33.898172,-118.011023,,,0,,0
50217,50217,"La Mirada/Excelsior",,33.895057,-118.009158,,,0,,0
50219,50219,"La Mirada/Ocaso",,33.891737,-118.003625,,,0,,0
5022,5022,"Mulberry/La mirada",,33.935324,-118.012247,,,0,,0
50221,50221,"Adelfa/Santa Gertrudes",,33.894289,-118.000992,,,0,,0
50227,50227,"Adelfa / Ashgrove",,33.897255,-118.00492,,,0,,0
5023,5023,"Hill/Pico",,34.037821,-118.262111,,,0,,0
5024,5024,"Mulberry/Colima",,33.935515,-118.017097,,,0,,0
5025,5025,"Hill/14th St",,34.036246,-118.263426,,,0,,0
5026,5026,"Mulberry/Ruoff",,33.940434,-118.02438,,,0,,0
5027,5027,"Hil/Venice",,34.034883,-118.264384,,,0,,0
5028,5028,"Mulberry/Mills",,33.943132,-118.027788,,,0,,0
5029,5029,"Washington / Broadway LA E",,34.031609,-118.266266,,,0,,0
5030,5030,"Mulberry/Gunn",,33.945605,-118.031078,,,0,,0
5031,5031,"Washington/Main",,34.031154,-118.265122,,,0,,0
5032,5032,"Mulberry/Calmada",,33.948587,-118.035365,,,0,,0
5033,5033,"Washington/Maple",,34.029284,-118.261094,,,0,,0
5034,5034,"Mulberry/Mariknoll",,33.949832,-118.037155,,,0,,0
5035,5035,"Washington/Trinity",,34.028225,-118.258814,,,0,,0
5036,5036,"Mulberry/Laurel",,33.950981,-118.038978,,,0,,0
5037,5037,"Washington/San Pedro",,34.027383,-118.25695,,,0,,0
5038,5038,"Painter/Mulberry",,33.953684,-118.042381,,,0,,0
5039,5039,"Washington/Griffith",,34.025642,-118.253245,,,0,,0
5040,5040,"Painter/Oval",,33.955352,-118.040629,,,0,,0
5041,5041,"Washington/Central",,34.024075,-118.250042,,,0,,0
5042,5042,"Painter/Lambert",,33.958002,-118.037995,,,0,,0
5043,5043,"Washington/Naomi",,34.022723,-118.247611,,,0,,0
5044,5044,"Painter/Cullen",,33.962421,-118.033749,,,0,,0
5045,5045,"Washington/Hooper",,34.021569,-118.245562,,,0,,0
5047,5047,"Washington/Long Beach",,34.020389,-118.2425,,,0,,0
5049,5049,"Washington/Alameda",,34.020015,-118.240177,,,0,,0
5051,5051,"Washington/Alameda -R/R",,34.018875,-118.233592,,,0,,0
5053,5053,"Washington/SantaFe Bridge",,34.018877,-118.230566,,,0,,0
5055,5055,"Washington/Railroad Bridge",,34.017322,-118.224165,,,0,,0
5057,5057,"Soto/Washington",,34.017609,-118.219986,,,0,,0
5059,5059,"Soto/Rio Vista",,34.02118,-118.220021,,,0,,0
5061,5061,"Olympic/Soto",,34.0240197124,-118.2193875804,,,0,,0
5063,5063,"Olympic/Orme",,34.023343,-118.217922,,,0,,0
5065,5065,"Olympic/Camulos",,34.022495,-118.215936,,,0,,0
5067,5067,"Olympic/Dacotah",,34.020927,-118.212469,,,0,,0
5068,5068,"Pickering/Philidelphia",,33.978803,-118.042099,,,0,,0
5069,5069,"Grande Vista/Olympic",,34.019865,-118.210586,,,0,,0
5070,5070,"Pickering/Penn",,33.975382,-118.042129,,,0,,0
5071,5071,"Grande Vista/Pico",,34.017845,-118.209996,,,0,,0
5072,5072,"Pickering/Mar Vista",,33.973465,-118.042147,,,0,,0
5073,5073,"Washington/Grande Vista",,34.013743,-118.20705,,,0,,0
5074,5074,"Pickering/Walnut",,33.971809,-118.042153,,,0,,0
5075,5075,"Washington/Indiana",,34.010927,-118.191441,,,0,,0
5076,5076,"Pickering/Washington",,33.969451,-118.042179,,,0,,0
5077,5077,"Washington/Oak",,34.008744,-118.184966,,,0,,0
5078,5078,"Washington/Putman",,33.968182,-118.04418,,,0,,0
5079,5079,"Washington/Arrowmill",,34.006929,-118.179608,,,0,,0
5080,5080,"Washington/Lambert",,33.967549,-118.047851,,,0,,0
5081,5081,"Washington/Ayers",,34.005625,-118.175778,,,0,,0
5082,5082,"Washington/Crowndale",,33.967779,-118.052545,,,0,,0
5083,5083,"Washington/Hepworth",,34.004446,-118.172223,,,0,,0
5084,5084,"Washington/Appledale",,33.968592,-118.056287,,,0,,0
5085,5085,"Washington/Atlantic",,34.002823,-118.167415,,,0,,0
5086,5086,"Washington/Sorensen",,33.969493,-118.060266,,,0,,0
5087,5087,"Washington/O Neill",,34.001308,-118.162834,,,0,,0
5088,5088,"Washington/Ridgeview",,33.970344,-118.064033,,,0,,0
5089,5089,"Washington/Eastern",,34.000088,-118.159281,,,0,,0
5090,5090,"Washington/Broadway SF SP W",,33.971549,-118.06923,,,0,,0
5091,5091,"Washington/Commerce",,33.998856,-118.155682,,,0,,0
5092,5092,"Washington/Norwalk",,33.972491,-118.073666,,,0,,0
5093,5093,"Washington/Leo",,33.997611,-118.152036,,,0,,0
5094,5094,"Washington/Rockne",,33.973128,-118.076405,,,0,,0
5095,5095,"Washington/Telegraph",,33.995682,-118.142225,,,0,,0
5096,5096,"Washington/Pioneer",,33.973693,-118.078712,,,0,,0
5097,5097,"Washington/Saybrook",,33.998013,-118.13869,,,0,,0
5098,5098,"Washington/Pico Vista",,33.977087,-118.085684,,,0,,0
5099,5099,"Washington/Gayhart",,33.999946,-118.135657,,,0,,0
6000,6000,"San Gabriel River Pkwy",,34.011936,-118.06842,,,0,,0
6001,6001,"Telegraph / Arrington",,33.960241,-118.108305,,,0,,0
6002,6002,"Manning/Beverly",,34.0066,-118.071227,,,0,,0
6003,6003,"Serapis/Telegraph",,33.959075,-118.106118,,,0,,0
6004,6004,"Durfee/Beverly Rd.",,34.005597,-118.077854,,,0,,0
6005,6005,"Passons/Telegraph",,33.956327,-118.102352,,,0,,0
6006,6006,"Rosemead Beverly Rd",,34.007662,-118.08203,,,0,,0
6007,6007,"Passons/Sunglow",,33.959844,-118.100572,,,0,,0
6009,6009,"Passons/La Docena",,33.9625,-118.100181,,,0,,0
6011,6011,"Passons/Shade",,33.964563,-118.099059,,,0,,0
6012,6012,"Pico Terminal - Jackson / Passons",,33.997225,-118.078843,,,0,,0
6013,6013,"Passons/Myron",,33.965709,-118.098338,,,0,,0
6014,6014,"Passons/Almo",,33.996017,-118.079593,,,0,,0
6015,6015,"Passons/Slauson",,33.968411,-118.09728,,,0,,0
6016,6016,"Passons/Reichling",,33.991531,-118.082422,,,0,,0
6017,6017,"Passons/Rivera",,33.970443,-118.095272,,,0,,0
6018,6018,"Passons/Mines",,33.989246,-118.083826,,,0,,0
6020,6020,"Passons/Balfour",,33.986324,-118.085606,,,0,,0
6021,6021,"Passons/Call",,33.972921,-118.094324,,,0,,0
6022,6022,"El Rancho High School",,33.982665,-118.087886,,,0,,0
6023,6023,"Passons/Foxbury",,33.975283,-118.09312,,,0,,0
6024,6024,"Passons/Wampler",,33.981286,-118.088736,,,0,,0
6025,6025,"Passons/Danbridge",,33.976518,-118.092253,,,0,,0
6026,6026,"Passons/Washington",,33.979479,-118.089992,,,0,,0
6027,6027,"Passons/Washington",,33.979081,-118.090455,,,0,,0
6028,6028,"Passons/Danbridge",,33.976275,-118.092556,,,0,,0
6029,6029,"El Rancho High School",,33.98353,-118.087288,,,0,,0
6030,6030,"Passons/Rex",,33.973593,-118.094168,,,0,,0
6031,6031,"Passons/Balfour",,33.985951,-118.085654,,,0,,0
6033,6033,"Passons/Mines",,33.988746,-118.083966,,,0,,0
6034,6034,"Passons/Rivera",,33.970244,-118.095526,,,0,,0
6035,6035,"Passons/Reichling",,33.991643,-118.082219,,,0,,0
6036,6036,"Passons/Slauson",,33.968054,-118.097499,,,0,,0
6037,6037,"Passons/Bexley",,33.9934,-118.08135,,,0,,0
6038,6038,"Passons/Myron",,33.965845,-118.098505,,,0,,0
6039,6039,"Passons/Loch Lomond",,33.994516,-118.080425,,,0,,0
6040,6040,"Passons/Shade",,33.964562,-118.09923,,,0,,0
6041,6041,"Passons/Glen Canyon",,33.996293,-118.079315,,,0,,0
6042,6042,"Passons/La Docena",,33.962452,-118.100278,,,0,,0
6043,6043,"Pico Terminal - Jackson / Passons",,33.997998,-118.079112,,,0,,0
6044,6044,"Passons/Sunglow",,33.960149,-118.100621,,,0,,0
6046,6046,"Passons/Telegraph",,33.956186,-118.102515,,,0,,0
6047,6047,"Rosemead/Whittier",,34.001664,-118.083682,,,0,,0
6048,6048,"Telegraph/Serapis",,33.958369,-118.106144,,,0,,0
6049,6049,"Rosemead/Olympic",,34.00596,-118.082267,,,0,,0
6051,6051,"Rosemead/Beverly Rd.",,34.007565,-118.081736,,,0,,0
6053,6053,"Durfee/Berverly Rd.",,34.005925,-118.077286,,,0,,0
6055,6055,"Durfee/Beverly Blvd.",,34.008899,-118.076395,,,0,,0
6057,6057,"Durfee/Dork",,34.011203,-118.075662,,,0,,0
